"RS","NAME","INSGESAMT","INSG_M","INSG_W","AUSL_INSG","AUSL_M","AUSL_W","IIU6","IMU6","IWU6","DIU6","DMU6","DWU6","AIU6","AMU6","AWU6","II6BU15","IM6BU15","IW6BU15","DI6BU15","DM6BU15","DW6BU15","AI6BU15","AM6BU15","AW6BU15","II15BU65","IM15BU65","IW15BU65","DI15BU65","DM15BU65","DW15BU65","AI15BU65","AM15BU65","AW15BU65","II65UM","IM65UM","IW65UM","DI65UM","DM65UM","DW65UM","AI65UM","AM65UM","AW65UM","ANT_AI","ANT_AM","ANT_AW","ANT_AIU6","ANT_AMU6","ANT_AWU6","ANT_AI6BU15","ANT_AM6BU15","ANT_AW6BU15","ANT_AI15BU65","ANT_AM15BU65","ANT_AW15BU65","ANT_AI65UM","ANT_AM65UM","ANT_AW65UM","SOZ_INS","SOZ_AUS","BESCHQ_INS","BESCHQ_AUS","ARBLOS_INSG","ARBLOS_AUSL","BESCH_AUS_ABSOLUT","ARBSUCH_INSG_ABSOLUT","ARBSUCH_FLUMI_ABSOLUT","ALQ_AUSL","ANT_ARBS_FLUMI","ANT_SOZ_AUS","kurs_begon","kurs_beend","kurs_tnber","kurs_tln","AZR_INSG","AZR_GASTARB","AZR_EU28_AUSL","AZR_OST2004","AZR_NICHTEU_AUSL","AZR_SYRIEN","AZR_AFGHANISTAN","AZR_IRAK","AZR_EUNIEDERL","AZR_UNBEFR","AZR_BEFR","AZR_ERWERB","AZR_BLUE_C","AZR_GESTATT","AZR_DULD","AZR_U6","AZR_6BU15","AZR_15BU65","AZR_65UM","AZR_ADU2","AZR_AD2BU10","AZR_AD10BU25","AZR_AD25UM","AZR_ANT_GASTARB","AZR_ANT_EU28_AUSL","AZR_ANT_OST2004","AZR_ANT_NICHTEU_AUSL","AZR_ANT_SYRIEN","AZR_ANT_AFGHANISTAN","AZR_ANT_IRAK","AZR_ANT_EUNIEDERL","AZR_ANT_UNBEFR","AZR_ANT_BEFR","AZR_ANT_ERWERB","AZR_ANT_BLUE_C","AZR_ANT_GESTATT","AZR_ANT_DULD","AZR_ANT_U6","AZR_ANT_6BU15","AZR_ANT_15BU65","AZR_ANT_65UM","AZR_ANT_ADU2","AZR_ANT_AD2BU10","AZR_ANT_AD10BU25","AZR_ANT_AD25UM","N_Sch_I_Lag","N_Sch_O","N_Sch_J","N_Sch_N","N_Sch_SY","N_Sch_AF","N_Sch_IQ","N_Sch_RU","N_Sch_IR","N_Sch_XK","A2_Sch_i","A_Sch_O","A_Sch_J","A_Sch_N","A_Sch_SY","A_Sch_AF","A_Sch_IQ","A_Sch_RU","A_Sch_IR","A_Sch_XK","Sch_I_lag"
12053,"Frankfurt (Oder), Stadt",57751,28099,29652,6543,3362,3181,2770,1480,1290,2192,1179,1013,578,301,277,4198,2140,2058,3573,1795,1778,625,345,280,35518,17991,17527,30486,15403,15083,5032,2588,2444,15265,6488,8777,14957,6360,8597,308,128,180,11.3,12,10.7,20.9,20.3,21.5,14.9,16.1,13.6,14.2,14.4,13.9,2,2,2.1,21143,1652,58.8,36.1,2223,396,1860,4664,380,16.9,8.1,7.8,16,17,218,217,5225,365,2090,1965,3130,745,235,25,2140,620,1695,100,45,270,120,445,460,4010,305,1010,2810,1060,345,7,40,37.6,59.9,14.3,4.5,0.5,41,11.9,32.4,1.9,0.9,5.2,2.3,8.5,8.8,76.7,5.8,19.3,53.8,20.3,6.6,1535,300,1150,90,635,220,20,160,60,".",2.7,19.4,74.4,5.8,41.1,14.2,1.3,10.4,3.9,".",0.7
12054,"Potsdam, Stadt",180334,87158,93176,15983,8354,7629,11693,6012,5681,10256,5228,5028,1437,784,653,15735,8155,7580,14233,7352,6881,1502,803,699,117182,57944,59238,104766,51460,53306,12416,6484,5932,35724,15047,20677,35096,14764,20332,628,283,345,8.9,9.6,8.2,12.3,13,11.5,9.5,9.8,9.2,10.6,11.2,10,1.8,1.9,1.7,71261,5122,61.4,43.9,4834,1229,5744,9615,1322,18,13.7,7.2,43,48,734,558,18420,2370,5015,3215,13405,2585,730,125,5505,2865,7090,825,185,795,535,1630,1660,14360,770,3065,10850,3305,1200,12.9,27.2,17.5,72.8,14,4,0.7,29.9,15.6,38.5,4.5,1,4.3,2.9,8.8,9,78,4.2,16.6,58.9,17.9,6.5,4485,765,3800,395,1905,570,80,635,175,20,2.8,15.4,76.6,8,38.4,11.5,1.6,12.8,3.5,0.4,10.6
12060,"Barnim",185244,91812,93432,8586,4803,3783,9932,5144,4788,9319,4815,4504,613,329,284,15696,8178,7518,14760,7692,7068,936,486,450,115265,58534,56731,108642,54764,53878,6623,3770,2853,44351,19956,24395,43937,19738,24199,414,218,196,4.6,5.2,4,6.2,6.4,5.9,6,5.9,6,5.7,6.4,5,0.9,1.1,0.8,73578,2507,64.2,43,5046,572,2744,9578,564,16.2,5.9,3.4,18,13,332,304,9060,1100,2950,2375,6110,970,455,120,3125,1110,1895,185,30,935,540,655,910,7125,375,1755,5010,1635,660,12.1,32.6,26.2,67.4,10.7,5,1.3,34.5,12.3,20.9,2,0.3,10.3,6,7.2,10,78.6,4.1,19.4,55.3,18,7.3,2180,900,1220,455,645,365,80,375,115,20,1.4,35,47.5,17.7,25.1,14.2,3.1,14.6,4.5,0.8,17.9
12061,"Dahme-Spreewald",170791,84806,85985,8207,4578,3629,9421,4845,4576,8854,4553,4301,567,292,275,13784,7094,6690,13053,6714,6339,731,380,351,106131,54369,51762,99566,50636,48930,6565,3733,2832,41455,18498,22957,41111,18325,22786,344,173,171,4.8,5.4,4.2,6,6,6,5.3,5.4,5.2,6.2,6.9,5.5,0.8,0.9,0.7,69271,3850,65.5,61.5,3258,377,4726,6285,361,9.2,5.7,5.6,9,14,279,185,9310,1545,3550,2860,5760,540,465,40,3725,1355,2250,260,50,675,380,615,735,7575,385,1575,5045,1730,960,16.6,38.1,30.7,61.9,5.8,5,0.4,40,14.6,24.2,2.8,0.5,7.3,4.1,6.6,7.9,81.4,4.1,16.9,54.2,18.6,10.3,1880,710,830,355,345,385,25,340,95,5,1.1,37.4,43.7,18.7,18.2,20.3,1.3,17.9,5,0.3,1.1
12062,"Elbe-Elster",101827,50472,51355,3068,1771,1297,4718,2453,2265,4381,2263,2118,337,190,147,7220,3651,3569,6835,3444,3391,385,207,178,60802,31753,29049,58539,30420,28119,2263,1333,930,29087,12615,16472,29004,12574,16430,83,41,42,3,3.5,2.5,7.1,7.7,6.5,5.3,5.7,5,3.7,4.2,3.2,0.3,0.3,0.3,39535,691,63.8,30.9,3134,239,746,5754,246,23.5,4.3,1.7,10,13,227,183,2590,315,690,550,1895,385,250,30,735,285,935,70,10,320,150,250,330,1915,95,400,1595,405,190,12.2,26.6,21.2,73.2,14.9,9.7,1.2,28.4,11,36.1,2.7,0.4,12.4,5.8,9.7,12.7,73.9,3.7,15.4,61.6,15.6,7.3,1180,380,550,140,340,220,20,110,65,5,1.1,35.5,51.4,13.1,31.8,20.6,1.9,10.3,6.1,0.5,-9.3
12063,"Havelland",162996,80547,82449,7594,4189,3405,8733,4432,4301,8234,4185,4049,499,247,252,13949,7175,6774,13237,6801,6436,712,374,338,103232,52491,50741,97244,49131,48113,5988,3360,2628,37082,16449,20633,36687,16241,20446,395,208,187,4.7,5.2,4.1,5.7,5.6,5.9,5.1,5.2,5,5.8,6.4,5.2,1.1,1.3,0.9,65404,2736,63.3,48.2,4346,607,2962,8191,663,16.8,8.1,4.2,21,16,364,313,8935,1425,3735,3045,5200,865,460,35,3960,1300,2255,145,30,540,320,660,765,7085,425,1265,5060,1415,1195,15.9,41.8,34.1,58.2,9.7,5.1,0.4,44.3,14.5,25.2,1.6,0.3,6,3.6,7.4,8.6,79.3,4.8,14.2,56.6,15.8,13.4,2060,540,1385,380,710,390,35,190,135,".",1.4,23.4,60.1,16.5,30.8,16.9,1.5,8.2,5.9,".",11.9
12064,"Märkisch-Oderland",195751,97086,98665,6668,3648,3020,10315,5310,5005,9726,5002,4724,589,308,281,16261,8453,7808,15581,8088,7493,680,365,315,121543,61994,59549,116372,59147,57225,5171,2847,2324,47632,21329,26303,47404,21201,26203,228,128,100,3.4,3.8,3.1,5.7,5.8,5.6,4.2,4.3,4,4.3,4.6,3.9,0.5,0.6,0.4,76157,2090,62.4,43.8,5246,403,2299,10051,374,17.7,3.7,2.7,12,14,202,168,7690,790,2910,2445,4780,645,435,80,3040,920,1570,110,15,825,475,650,815,5955,270,1335,4330,1495,525,10.3,37.8,31.8,62.2,8.4,5.7,1,39.5,12,20.4,1.4,0.2,10.7,6.2,8.5,10.6,77.4,3.5,17.4,56.3,19.4,6.8,1905,870,825,505,505,330,65,315,105,5,1.1,39.5,37.5,23,23,15,3,14.3,4.8,0.2,15.5
12065,"Oberhavel",212914,104949,107965,8661,4797,3864,11244,5733,5511,10566,5393,5173,678,340,338,17966,9236,8730,17248,8885,8363,718,351,367,134211,68045,66166,127348,64120,63228,6863,3925,2938,49493,21935,27558,49091,21754,27337,402,181,221,4.1,4.6,3.6,6,5.9,6.1,4,3.8,4.2,5.1,5.8,4.4,0.8,0.8,0.8,84726,3069,63.2,46.4,5220,690,3410,9765,870,23.8,8.9,3.6,17,25,384,286,9745,1200,3810,2995,5935,965,480,65,4050,1260,2690,205,30,860,455,715,825,7775,435,1540,5685,1620,895,12.3,39.1,30.7,60.9,9.9,4.9,0.7,41.6,12.9,27.6,2.1,0.3,8.8,4.7,7.3,8.5,79.8,4.5,15.8,58.3,16.6,9.2,2855,890,1530,430,765,445,35,235,210,10,1.3,31.3,53.8,15.1,26.9,15.6,1.2,8.3,7.4,0.4,-0.4
12066,"Oberspreewald-Lausitz",109371,53724,55647,3805,2328,1477,5102,2665,2437,4811,2509,2302,291,156,135,7758,3909,3849,7391,3726,3665,367,183,184,64624,33780,30844,61560,31840,29720,3064,1940,1124,31887,13370,18517,31804,13321,18483,83,49,34,3.5,4.3,2.7,5.7,5.9,5.5,4.7,4.7,4.8,4.7,5.7,3.6,0.3,0.4,0.2,42500,1333,64.5,42.9,4311,308,1470,7268,315,16.2,4.3,3.1,12,17,203,182,4225,395,1960,1795,2265,580,215,10,1990,330,975,50,15,310,180,310,375,3410,130,885,2505,580,255,9.3,46.4,42.5,53.6,13.7,5.1,0.2,47.1,7.8,23.1,1.2,0.4,7.3,4.3,7.3,8.9,80.7,3.1,20.9,59.3,13.7,6,1105,320,580,180,390,210,10,145,40,".",1,29.6,53.7,16.7,36.1,19.4,0.9,13.4,3.7,".",-2.3
12067,"Oder-Spree",178803,87616,91187,7530,3941,3589,9071,4675,4396,8292,4293,3999,779,382,397,13999,7102,6897,13093,6632,6461,906,470,436,107491,54639,52852,101935,51696,50239,5556,2943,2613,48242,21200,27042,47953,21054,26899,289,146,143,4.2,4.5,3.9,8.6,8.2,9,6.5,6.6,6.3,5.2,5.4,4.9,0.6,0.7,0.5,69419,2163,63.8,38.1,5477,714,2444,10533,862,11.3,8.2,3.1,24,22,468,371,10520,1015,2825,2250,7695,1540,800,180,2955,1095,2895,175,35,1690,970,880,1170,8070,405,2570,5655,1585,715,9.6,26.9,21.4,73.1,14.6,7.6,1.7,28.1,10.4,27.5,1.7,0.3,16.1,9.2,8.4,11.1,76.7,3.8,24.4,53.8,15.1,6.8,5225,2215,1705,1090,1120,670,155,615,210,10,2.8,44.2,34,21.8,22.4,13.4,3.1,12.3,4.2,0.2,-4.1
12068,"Ostprignitz-Ruppin",98861,49144,49717,3611,2124,1487,4849,2499,2350,4513,2305,2208,336,194,142,7491,3951,3540,7037,3694,3343,454,257,197,60725,31290,29435,58001,29670,28331,2724,1620,1104,25796,11404,14392,25699,11351,14348,97,53,44,3.7,4.3,3,6.9,7.8,6,6.1,6.5,5.6,4.5,5.2,3.8,0.4,0.5,0.3,38109,1319,61.8,49.8,2983,296,1441,5554,300,18.8,5.4,3.5,5,8,218,145,4420,535,1675,1485,2745,425,395,35,1750,340,1110,95,20,465,220,320,455,3515,130,755,2780,595,295,12.1,37.9,33.6,62.1,9.6,8.9,0.8,39.6,7.7,25.1,2.1,0.5,10.5,5,7.2,10.3,79.5,2.9,17.1,62.9,13.5,6.7,1470,530,675,170,285,325,30,300,55,5,1.4,38.4,48.9,12.3,20.7,23.6,2.2,21.7,4,0.4,-6.1
12069,"Potsdam-Mittelmark",216566,107234,109332,9673,5384,4289,11488,5868,5620,10889,5558,5331,599,310,289,19565,10016,9549,18585,9532,9053,980,484,496,136153,69034,67119,128531,64676,63855,7622,4358,3264,49360,22316,27044,48888,22084,26804,472,232,240,4.5,5,3.9,5.2,5.3,5.1,5,4.8,5.2,5.6,6.3,4.9,1,1,0.9,85640,3418,63,47.7,4461,540,3749,7943,486,16.7,6.1,4,12,13,269,206,9905,1210,3915,2990,5985,700,360,90,4250,1230,1940,285,50,965,570,605,915,7940,445,1560,5810,1540,995,12.2,39.5,30.2,60.4,7.1,3.6,0.9,42.9,12.4,19.6,2.9,0.5,9.7,5.8,6.1,9.2,80.2,4.5,15.7,58.7,15.5,10,1985,895,900,600,470,305,75,365,155,15,1.1,37.4,37.7,25.1,19.7,12.8,3.1,15.3,6.5,0.6,20.4
12070,"Prignitz",76158,37801,38357,3319,2013,1306,3489,1759,1730,3160,1579,1581,329,180,149,5293,2702,2591,4883,2489,2394,410,213,197,45591,23936,21655,43096,22355,20741,2495,1581,914,21785,9404,12381,21700,9365,12335,85,39,46,4.4,5.3,3.4,9.4,10.2,8.6,7.7,7.9,7.6,5.5,6.6,4.2,0.4,0.4,0.4,29033,1042,62.7,44.2,2688,256,1122,4958,364,12.8,7.3,3.6,16,12,276,250,3735,245,1595,1385,2140,740,385,10,1635,220,1195,45,20,265,195,340,445,2845,105,695,2510,370,160,6.6,42.7,37.1,57.3,19.8,10.3,0.3,43.8,5.9,32,1.2,0.5,7.1,5.2,9.1,11.9,76.2,2.8,18.6,67.2,9.9,4.3,1355,320,770,145,510,330,5,195,35,".",1.6,25.9,62.3,11.7,41.3,26.7,0.4,15.8,2.8,".",-8.9
12071,"Spree-Neiße",113720,55879,57841,3995,2065,1930,5230,2677,2553,4829,2471,2358,401,206,195,8346,4266,4080,7789,3968,3821,557,298,259,67777,34843,32934,64899,33364,31535,2878,1479,1399,32367,14093,18274,32208,14011,18197,159,82,77,3.5,3.7,3.3,7.7,7.7,7.6,6.7,7,6.3,4.2,4.2,4.2,0.5,0.6,0.4,43735,950,63.2,34.7,3583,267,1032,6045,237,19.3,3.9,2.2,9,7,275,265,,,,,,,,,,,,,,,,,,,,,,,,8.5,29.8,25.2,70.2,20.7,6.8,0.5,30.2,10.8,45.7,2.1,0.9,5.6,2.2,9.3,11.8,74.6,4.2,15.5,62.6,15.9,6.1,".",".",".",".",".",".",".",".",".",".",2.2,18,75.6,6.4,46.6,17.9,1.1,11.3,2.1,0.1,-5
12072,"Teltow-Fläming",169997,84796,85201,9847,5638,4209,9553,4870,4683,8739,4478,4261,814,392,422,14048,7216,6832,13201,6745,6456,847,471,376,107968,55814,52154,100065,51192,48873,7903,4622,3281,38428,16896,21532,38145,16743,21402,283,153,130,5.8,6.6,4.9,8.5,8,9,6,6.5,5.5,7.3,8.3,6.3,0.7,0.9,0.6,71324,3780,66.4,53.1,3896,483,4030,7365,549,10.3,7.5,5.3,14,13,334,279,10345,1095,5475,4740,4870,970,430,50,5705,990,2130,115,25,630,350,795,820,8370,360,1940,5940,1535,925,10.6,52.9,45.8,47.1,9.4,4.2,0.5,55.1,9.6,20.6,1.1,0.2,6.1,3.4,7.7,7.9,80.9,3.5,18.8,57.4,14.8,8.9,2135,675,1245,330,720,405,40,230,155,5,1.3,30,55.3,14.7,32,18,1.8,10.2,6.9,0.2,5.4
12073,"Uckermark",118947,58415,60532,5070,2790,2280,5525,2920,2605,5057,2667,2390,468,253,215,8814,4536,4278,8111,4184,3927,703,352,351,70967,36327,34640,67270,34260,33010,3697,2067,1630,33641,14632,19009,33439,14514,18925,202,118,84,4.3,4.8,3.8,8.5,8.7,8.3,8,7.8,8.2,5.2,5.7,4.7,0.6,0.8,0.4,42866,1359,59.4,36.7,6128,499,1487,11099,464,25.8,4.2,3.2,16,15,302,291,5685,340,2965,2715,2720,525,310,35,3035,380,1085,50,20,575,360,490,750,4165,280,695,3500,1100,385,6,52.2,47.8,47.8,9.2,5.5,0.6,53.4,6.7,19.1,0.9,0.4,10.1,6.3,8.6,13.2,73.3,4.9,12.2,61.6,19.3,6.8,1615,620,640,290,380,270,20,360,85,".",1.3,40,41.3,18.7,24.5,17.4,1.3,23.2,5.5,".",-4
13003,"Rostock, Stadt",209191,103101,106090,13806,7986,5820,10974,5590,5384,10001,5069,4932,973,521,452,14189,7201,6988,13068,6643,6425,1121,558,563,133478,69318,64160,122373,62690,59683,11105,6628,4477,50550,20992,29558,49943,20713,29230,607,279,328,6.6,7.7,5.5,8.9,9.3,8.4,7.9,7.7,8.1,8.3,9.6,7,1.2,1.3,1.1,80266,4429,59.9,42.4,6757,951,5309,14153,1063,7.1,7.5,5.5,34,47,587,457,15450,1640,4435,3315,11015,2315,700,180,4635,2200,5210,480,125,270,490,1020,1235,12470,730,2745,8640,3305,765,10.6,28.7,21.5,71.3,15,4.5,1.2,30,14.2,33.7,3.1,0.8,1.7,3.2,6.6,8,80.7,4.7,17.8,55.9,21.4,5,4220,340,3570,395,1500,515,110,360,190,5,2.1,7.9,82.9,9.2,34.8,12,2.6,8.4,4.4,0.1,2
13004,"Schwerin, Stadt",95653,45957,49696,9015,5055,3960,5368,2712,2656,4454,2251,2203,914,461,453,7401,3806,3595,6351,3278,3073,1050,528,522,57970,29219,28751,51492,25378,26114,6478,3841,2637,24914,10220,14694,24341,9995,14346,573,225,348,9.4,11,8,17,17,17.1,14.2,13.9,14.5,11.2,13.1,9.2,2.3,2.2,2.4,35337,1690,60.3,26,4088,911,1968,7798,1163,30.4,14.9,4.8,28,29,454,437,8800,705,1685,1230,7115,2185,950,245,1785,1485,4100,120,45,500,305,865,1030,6255,650,1615,4970,1800,415,8,19.1,14,80.9,24.8,10.8,2.8,20.3,16.9,46.6,1.4,0.5,5.7,3.5,9.8,11.7,71.1,7.4,18.4,56.5,20.5,4.7,4355,665,3790,225,1790,715,200,310,95,15,4.9,14.2,81,4.8,38.2,15.3,4.3,6.6,2,0.3,7.5
13071,"Mecklenburgische Seenplatte",258074,126560,131514,8227,4744,3483,12421,6380,6041,11634,5953,5681,787,427,360,20048,10231,9817,18991,9679,9312,1057,552,505,157217,80521,76696,151079,76882,74197,6138,3639,2499,68388,29428,38960,68143,29302,38841,245,126,119,3.2,3.7,2.6,6.3,6.7,6,5.3,5.4,5.1,3.9,4.5,3.3,0.4,0.4,0.3,96976,2158,60.6,35.2,11222,699,2501,19350,937,9.7,4.8,2.2,33,40,617,459,8730,980,2690,2035,6040,1815,395,155,2865,795,3290,180,65,400,720,710,1035,6660,325,1340,5515,1375,500,11.2,30.8,23.3,69.2,20.8,4.5,1.8,32.8,9.1,37.7,2.1,0.7,4.6,8.2,8.1,11.9,76.3,3.7,15.3,63.2,15.8,5.7,3640,550,2150,675,1365,355,100,235,100,5,1.3,16.3,63.8,20,40.5,10.5,3,7,3,0.1,-7.4
13072,"Rostock",215794,107360,108434,7109,4330,2779,11768,6009,5759,11170,5700,5470,598,309,289,18144,9265,8879,17478,8910,8568,666,355,311,133373,68688,64685,127701,65117,62584,5672,3571,2101,52509,23398,29111,52336,23303,29033,173,95,78,3.3,4,2.6,5.1,5.1,5,3.7,3.8,3.5,4.3,5.2,3.2,0.3,0.4,0.3,82920,2491,61.7,46.4,5570,423,2753,11021,565,5.1,5.1,3,13,16,405,270,7905,805,3590,2945,4315,915,220,110,3700,590,1795,100,25,415,705,585,740,6325,255,1600,4585,1240,480,10.2,45.4,37.3,54.6,11.6,2.8,1.4,46.8,7.5,22.7,1.3,0.3,5.2,8.9,7.4,9.4,80,3.2,20.2,58,15.7,6.1,2370,520,1190,560,675,190,60,175,85,5,1.1,22.9,52.4,24.7,29.7,8.4,2.6,7.7,3.7,0.2,-4.2
13073,"Vorpommern-Rügen",224702,110438,114264,9618,5354,4264,10314,5251,5063,9588,4864,4724,726,387,339,17202,8791,8411,16339,8351,7988,863,440,423,137387,70370,67017,129626,65992,63634,7761,4378,3383,59799,26026,33773,59531,25877,33654,268,149,119,4.3,4.8,3.7,7,7.4,6.7,5,5,5,5.6,6.2,5,0.4,0.6,0.4,83749,3420,60.4,45.6,9915,768,4028,16917,765,18.3,4.5,4.1,34,34,471,475,10305,1335,4770,3670,5535,1625,280,80,4990,545,2930,165,35,360,520,725,920,8355,310,2075,6560,1205,465,13,46.3,35.6,53.7,15.8,2.7,0.8,48.4,5.3,28.4,1.6,0.3,3.5,5,7,8.9,81.1,3,20.1,63.7,11.7,4.5,2975,540,1795,495,1305,265,55,215,75,5,1.3,19.1,63.4,17.5,46.1,9.4,1.9,7.6,2.7,0.2,-4.9
13074,"Nordwestmecklenburg",157322,78294,79028,5843,3306,2537,8228,4224,4004,7803,4028,3775,425,196,229,12602,6487,6115,12151,6260,5891,451,227,224,98615,50950,47665,93937,48215,45722,4678,2735,1943,37877,16633,21244,37588,16485,21103,289,148,141,3.7,4.2,3.2,5.2,4.6,5.7,3.6,3.5,3.7,4.7,5.4,4.1,0.8,0.9,0.7,62789,1729,63.3,40.5,4847,406,2455,8635,504,14.4,5.8,2.8,14,17,278,246,6355,860,2570,1905,3785,840,215,75,2675,675,2085,120,25,200,285,435,485,5105,330,1395,3250,1235,470,13.5,40.4,30,59.6,13.2,3.4,1.2,42.1,10.6,32.8,1.9,0.4,3.1,4.5,6.8,7.6,80.3,5.2,22,51.1,19.4,7.4,1685,295,1100,205,520,150,60,75,110,5,1,18.4,68.5,12.8,32.4,9.3,3.7,4.7,6.9,0.3,-4.7
13075,"Vorpommern-Greifswald",235623,115274,120349,10297,5457,4840,11474,5845,5629,10617,5405,5212,857,440,417,17888,9188,8700,16831,8651,8180,1057,537,520,145598,73800,71798,137626,69515,68111,7972,4285,3687,60663,26441,34222,60252,26246,34006,411,195,216,4.4,4.7,4,7.5,7.5,7.4,5.9,5.8,6,5.5,5.8,5.1,0.7,0.7,0.6,86285,3351,58.3,41.7,9877,775,3748,17782,623,18.1,3.5,3.9,24,24,458,383,11645,1065,6135,5115,5510,1150,250,120,6325,790,2635,245,120,445,600,880,1215,9025,525,1960,6675,2265,740,9.1,52.7,43.9,47.3,9.9,2.1,1,54.3,6.8,22.6,2.1,1,3.8,5.2,7.6,10.4,77.5,4.5,16.8,57.3,19.5,6.4,2660,645,1435,470,915,235,85,165,125,5,1.1,25.2,56.2,18.4,35.8,9.2,3.3,6.5,4.9,0.2,-3.9
13076,"Ludwigslust-Parchim",211779,105628,106151,10892,6405,4487,10944,5569,5375,10076,5117,4959,868,452,416,16617,8459,8158,15577,7916,7661,1040,543,497,132548,68781,63767,123788,63488,60300,8760,5293,3467,51670,22819,28851,51446,22702,28744,224,117,107,5.1,6.1,4.2,7.9,8.1,7.7,6.3,6.4,6.1,6.6,7.7,5.4,0.4,0.5,0.4,87573,4808,65,55.2,5821,533,5111,11355,571,13.7,5,5.5,18,23,411,313,12545,1315,7795,7090,4745,1055,315,90,8055,695,2310,140,40,445,420,870,1155,10225,290,2795,7520,1705,525,10.5,62.1,56.5,37.8,8.4,2.5,0.7,64.2,5.5,18.4,1.1,0.3,3.5,3.3,6.9,9.2,81.5,2.3,22.3,59.9,13.6,4.2,2475,640,1480,370,805,240,50,165,220,20,1.2,25.7,59.4,14.9,32.3,9.6,2,6.6,8.8,0.8,0.6
14511,"Chemnitz, Stadt",246334,121810,124524,21033,12633,8400,13569,6926,6643,11773,6008,5765,1796,918,878,18272,9459,8813,16356,8392,7964,1916,1067,849,145388,76362,69026,128977,66235,62742,16411,10127,6284,69105,29063,40042,68195,28542,39653,910,521,389,8.5,10.4,6.7,13.2,13.3,13.2,10.5,11.3,9.6,11.3,13.3,9.1,1.3,1.8,1,92052,5378,62.6,33.1,7925,1717,6418,14778,1985,20.1,13.4,5.8,95,68,1161,1050,23500,2310,6460,5430,17040,3035,1560,665,6665,2895,8960,680,180,2005,740,1645,2075,18655,1120,5010,13630,3420,1440,9.8,27.5,23.1,72.5,12.9,6.6,2.8,28.4,12.3,38.1,2.9,0.8,8.5,3.1,7,8.8,79.4,4.8,21.3,58,14.6,6.1,8025,2360,4720,930,1845,1080,530,590,280,30,3.3,29.5,58.9,11.6,23,13.5,6.6,7.4,3.5,0.4,-0.2
14521,"Erzgebirgskreis",334948,163885,171063,7053,4103,2950,16308,8286,8022,15726,7961,7765,582,325,257,26602,13712,12890,25881,13308,12573,721,404,317,191469,98552,92917,186029,95338,90691,5440,3214,2226,100569,43335,57234,100259,43175,57084,310,160,150,2.1,2.5,1.7,3.6,3.9,3.2,2.7,2.9,2.5,2.8,3.3,2.4,0.3,0.4,0.3,131401,2004,67.3,39.2,7186,389,2206,13936,437,14.4,3.1,1.5,15,15,282,245,7100,870,2315,1935,4785,480,385,275,2410,785,1905,135,60,730,815,550,780,5525,240,1385,4115,1090,510,12.3,32.6,27.3,67.4,6.8,5.4,3.9,33.9,11.1,26.8,1.9,0.8,10.3,11.5,7.7,11,77.8,3.4,19.5,58,15.4,7.2,2770,870,1010,850,375,355,235,165,120,35,0.8,31.9,37.1,31.2,13.8,13,8.6,6.1,4.4,1.3,-1.6
14522,"Mittelsachsen",304099,151334,152765,10724,6592,4132,15146,7780,7366,14307,7350,6957,839,430,409,23695,12159,11536,22870,11720,11150,825,439,386,178484,93711,84773,169835,88212,81623,8649,5499,3150,86774,37684,49090,86363,37460,48903,411,224,187,3.5,4.4,2.7,5.5,5.5,5.6,3.5,3.6,3.3,4.8,5.9,3.7,0.5,0.6,0.4,121133,3152,66.7,37.6,7319,514,3635,13404,551,16.8,4.1,2.6,29,23,445,385,10885,1155,4095,3470,6790,705,475,335,4255,1000,3550,325,50,655,725,840,875,8775,395,2370,6350,1420,745,10.6,37.6,31.9,62.4,6.5,4.4,3.1,39.1,9.2,32.6,3,0.5,6,6.7,7.7,8,80.6,3.6,21.8,58.3,13,6.8,2715,795,1185,700,490,420,280,100,95,55,0.9,29.7,44.2,26.1,18.3,15.7,10.4,3.7,3.5,2.1,-1.3
14523,"Vogtlandkreis",225997,110269,115728,8562,5011,3551,10531,5407,5124,9683,4970,4713,848,437,411,16508,8622,7886,15539,8112,7427,969,510,459,130240,67286,62954,123735,63355,60380,6505,3931,2574,68718,28954,39764,68478,28821,39657,240,133,107,3.8,4.5,3.1,8.1,8.1,8,5.9,5.9,5.8,5,5.8,4.1,0.3,0.5,0.3,87614,2716,66.2,43.9,5503,776,3001,10283,667,19.6,6.5,3.1,21,28,442,337,9380,1145,4035,3560,5340,1030,365,270,4175,970,2480,165,80,500,715,845,1075,7160,300,1950,5510,1300,615,12.2,43,38,56.9,11,3.9,2.9,44.5,10.3,26.4,1.8,0.9,5.3,7.6,9,11.5,76.3,3.2,20.8,58.7,13.9,6.6,2835,575,1570,720,765,330,255,170,65,50,1.3,20.1,54.8,25.1,26.7,11.5,8.9,5.9,2.3,1.7,1.1
